categorie,id_cat_parent,id_categorie,lien_categorie,type
Raccord,category-5054,category-1872,https://www.centrale-brico.com/plomberie-sanitaire/accessoires-robinetterie/raccord,PAGE_LIST
Tête de robinet,category-5054,category-1871,https://www.centrale-brico.com/plomberie-sanitaire/accessoires-robinetterie/tete-de-robinet,PAGE_LIST
Brise jet - Bec,category-5054,category-1870,https://www.centrale-brico.com/plomberie-sanitaire/accessoires-robinetterie/brise-jet-bec,PAGE_LIST
Mitigeur Cuisine,category-5054,category-1852,https://www.centrale-brico.com/plomberie-sanitaire/robinet-pour-cuisine/mitigeur-cuisine,PAGE_LIST
Raccord à visser,category-5054,category-1894,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/raccord-a-visser,PAGE_LIST
Collier de fixation,category-5054,category-1896,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/collier-de-fixation,PAGE_LIST
Raccord sans soudure,category-5054,category-1895,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/raccord-sans-soudure,PAGE_LIST
Raccord cuivre à souder,category-5054,category-1866,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/raccord-cuivre-a-souder,PAGE_LIST
Raccord laiton à souder,category-5054,category-1893,https://www.centrale-brico.com/plomberie-sanitaire/raccord-cuivre-laiton/raccord-laiton-a-souder,PAGE_LIST
Support - Crochet,category-5054,category-1903,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/support-crochet,PAGE_LIST
Branchement,category-5054,category-1900,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/branchement,PAGE_LIST
Gouttière 1/2 ronde,category-5054,category-1902,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/gouttiere-12-ronde,PAGE_LIST
Té - Culotte,category-5054,category-1899,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/te-culotte,PAGE_LIST
Accessoire tube,category-5054,category-1904,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/accessoire-tube,PAGE_LIST
Regard- Equipement,category-5054,category-1901,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/regard-equipement,PAGE_LIST
Coude - Secteur,category-5054,category-1898,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/coude-secteur,PAGE_LIST
Tube d'évacuation PVC,category-5054,category-5283,https://www.centrale-brico.com/plomberie-sanitaire/raccord-pvc/tube-d-evacuation-pvc,PAGE_LIST
Mitigeur salle de bain,category-5054,category-1853,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/mitigeur-salle-de-bain,PAGE_LIST
Flexible de douche,category-5054,category-1875,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/flexible-de-douche,PAGE_LIST
Douchette,category-5054,category-1874,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/douchette,PAGE_LIST
Sécurité,category-5054,category-1855,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/securite,PAGE_LIST
Accessoire de salle de bain,category-5054,category-1854,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/accessoire-de-salle-de-bain,PAGE_LIST
Barre - Support,category-5054,category-1876,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/barre-support,PAGE_LIST
Vasque,category-5054,category-5285,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/vasque,PAGE_LIST
Baignoire,category-5054,category-5284,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/baignoire,PAGE_LIST
Colonne de douche,category-5054,category-5309,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/colonne-de-douche,PAGE_LIST
Receveur de douche,category-5054,category-5312,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/receveur-de-douche,PAGE_LIST
Meuble sous lavabo,category-5054,category-5314,https://www.centrale-brico.com/plomberie-sanitaire/salle-de-bain/meuble-sous-lavabo,PAGE_LIST
Robinetterie gaz,category-5054,category-1862,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/robinetterie-gaz,PAGE_LIST
Etanchéité,category-5054,category-1889,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/etancheite,PAGE_LIST
Joints,category-5054,category-1888,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/joints,PAGE_LIST
Machine à laver,category-5054,category-1887,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/machine-a-laver,PAGE_LIST
Robinetterie bâtiment,category-5054,category-1886,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/robinetterie-batiment,PAGE_LIST
Accessoires de filtration,category-5054,category-5286,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/accessoires-de-filtration,PAGE_LIST
Flexible d'alimentation,category-5054,category-5287,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/flexible-d-alimentation,PAGE_LIST
Tuyau à gaz,category-5054,category-5288,https://www.centrale-brico.com/plomberie-sanitaire/traitement-eau-et-gaz/tuyau-a-gaz,PAGE_LIST
Siphon cuisine,category-5054,category-1881,https://www.centrale-brico.com/plomberie-sanitaire/vidage/siphon-cuisine,PAGE_LIST
Bonde cuisine,category-5054,category-1882,https://www.centrale-brico.com/plomberie-sanitaire/vidage/bonde-cuisine,PAGE_LIST
Accessoire vidage,category-5054,category-1883,https://www.centrale-brico.com/plomberie-sanitaire/vidage/accessoire-vidage,PAGE_LIST
Siphon salle de bain,category-5054,category-1884,https://www.centrale-brico.com/plomberie-sanitaire/vidage/siphon-salle-de-bain,PAGE_LIST
Bonde salle de bain,category-5054,category-1885,https://www.centrale-brico.com/plomberie-sanitaire/vidage/bonde-salle-de-bain,PAGE_LIST
Pièce détachée,category-5054,category-1858,https://www.centrale-brico.com/plomberie-sanitaire/wc/piece-detachee,PAGE_LIST
Abattant,category-5054,category-1857,https://www.centrale-brico.com/plomberie-sanitaire/wc/abattant,PAGE_LIST
Réservoir,category-5054,category-1859,https://www.centrale-brico.com/plomberie-sanitaire/wc/reservoir,PAGE_LIST
Pipe - Sortie WC,category-5054,category-1860,https://www.centrale-brico.com/plomberie-sanitaire/wc/pipe-sortie-wc,PAGE_LIST
Décoration WC,category-5054,category-1877,https://www.centrale-brico.com/plomberie-sanitaire/wc/decoration-wc,PAGE_LIST
Mécanisme de chasse,category-5054,category-1878,https://www.centrale-brico.com/plomberie-sanitaire/wc/mecanisme-de-chasse,PAGE_LIST
Robinet flotteur,category-5054,category-1879,https://www.centrale-brico.com/plomberie-sanitaire/wc/robinet-flotteur,PAGE_LIST
WC à poser,category-5054,category-5289,https://www.centrale-brico.com/plomberie-sanitaire/wc/wc-a-poser,PAGE_LIST
Bâti-support WC,category-5054,category-5324,https://www.centrale-brico.com/plomberie-sanitaire/wc/bati-support-wc,PAGE_LIST
Urinoir,category-5054,category-5315,https://www.centrale-brico.com/plomberie-sanitaire/wc/urinoir,PAGE_LIST
WC suspendu,category-5054,category-5325,https://www.centrale-brico.com/plomberie-sanitaire/wc/wc-suspendu,PAGE_LIST
Déstockage Bricolage,category-5192,category-5193,https://www.centrale-brico.com/bonnes-affaires/destockage/destockage-bricolage,PAGE_LIST
Déstockage Jardin,category-5192,category-5194,https://www.centrale-brico.com/bonnes-affaires/destockage/destockage-jardin,PAGE_LIST
Barbecue gaz,category-5070,category-329,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/barbecue/barbecue-gaz,PAGE_LIST
Barbecue électrique,category-5070,category-330,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/barbecue/barbecue-electrique,PAGE_LIST
Barbecue charbon,category-5070,category-331,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/barbecue/barbecue-charbon,PAGE_LIST
Barbecue à pellets,category-5070,category-5308,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/barbecue/barbecue-a-pellets,PAGE_LIST
Four à pizza,category-5070,category-5343,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/barbecue/four-a-pizza,PAGE_LIST
Plancha gaz,category-5070,category-333,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/plancha/plancha-gaz,PAGE_LIST
Plancha électrique,category-5070,category-334,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/plancha/plancha-electrique,PAGE_LIST
"Grille, plat et support de cuisson",category-5070,category-344,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/ustensile-et-accessoire-pour-barbecue/grille-plat-et-support-de-cuisson,PAGE_LIST
Brosse pour barbecue,category-5070,category-350,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/ustensile-et-accessoire-pour-barbecue/brosse-pour-barbecue,PAGE_LIST
Housse de barbecue et plancha,category-5070,category-348,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/ustensile-et-accessoire-pour-barbecue/housse-de-barbecue-et-plancha,PAGE_LIST
"Desserte, chariot à plancha",category-5070,category-821,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/ustensile-et-accessoire-pour-barbecue/desserte-chariot-a-plancha,PAGE_LIST
Ustensile de barbecue,category-5070,category-346,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/ustensile-et-accessoire-pour-barbecue/ustensile-de-barbecue,PAGE_LIST
"Détendeur, tuyau gaz",category-5070,category-1315,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/ustensile-et-accessoire-pour-barbecue/detendeur-tuyau-gaz,PAGE_LIST
Allumage et combustible pour barbecue,category-5070,category-5303,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/ustensile-et-accessoire-pour-barbecue/allumage-et-combustible-pour-barbecue,PAGE_LIST
Accessoires cuisine d'extérieur,category-5070,category-5330,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/cuisine-d-exterieur/accessoires-cuisine-d-exterieur,PAGE_LIST
Cuisine d'extérieur complète,category-5070,category-5331,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/cuisine-d-exterieur/cuisine-d-exterieur-complete,PAGE_LIST
Meuble de cuisine d'extérieur,category-5070,category-5332,https://www.centrale-brico.com/jardin/barbecue-plancha-et-cuisine-d-exterieur/cuisine-d-exterieur/meuble-de-cuisine-d-exterieur,PAGE_LIST
Table de culture,category-5086,category-771,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/table-de-culture,PAGE_LIST
Réparation et entretien,category-5086,category-1204,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/reparation-et-entretien,PAGE_LIST
Paillage-Forçage-Croissance,category-5086,category-282,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/paillage-forcage-croissance,PAGE_LIST
Filet de protection,category-5086,category-283,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/filet-de-protection,PAGE_LIST
Hivernage,category-5086,category-284,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/hivernage,PAGE_LIST
Répulsif,category-5086,category-5209,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/repulsif,PAGE_LIST
Feutre,category-5086,category-5177,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/feutre,PAGE_LIST
Piège anti-nuisible,category-5086,category-5270,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/piege-anti-nuisible,PAGE_LIST
Désherbant,category-5086,category-5301,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/desherbant,PAGE_LIST
Moustiquaire,category-5086,category-5333,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/moustiquaire,PAGE_LIST
Traitement des insectes,category-5086,category-5334,https://www.centrale-brico.com/jardin/jardinage-cultures/protection-des-cultures-et-des-plantations/traitement-des-insectes,PAGE_LIST
Gant de protection,category-5086,category-289,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/gant-de-protection,PAGE_LIST
Chaussures de jardin,category-5086,category-965,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/chaussures-de-jardin,PAGE_LIST
Bottes de jardin,category-5086,category-966,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/bottes-de-jardin,PAGE_LIST
Vêtement de pluie,category-5086,category-1906,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/vetement-de-pluie,PAGE_LIST
Pantalon,category-5086,category-1167,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/pantalon,PAGE_LIST
Salopette,category-5086,category-1168,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/salopette,PAGE_LIST
Protection tête et visage,category-5086,category-1165,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/protection-tete-et-visage,PAGE_LIST
Veste et gilet,category-5086,category-1166,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/veste-et-gilet,PAGE_LIST
Vêtement pour enfant,category-5086,category-5341,https://www.centrale-brico.com/jardin/jardinage-cultures/vetement-et-accessoires-du-jardinier/vetement-pour-enfant,PAGE_LIST
Terreau,category-5086,category-1161,https://www.centrale-brico.com/jardin/jardinage-cultures/semences-engrais-epandeurs/terreau,PAGE_LIST
Portillon,category-5078,category-5225,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/cloture-grillage-et-occultation/portillon,PAGE_LIST
Clôture,category-5078,category-1208,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/cloture-grillage-et-occultation/cloture,PAGE_LIST
Mur végétal,category-5078,category-2119,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/cloture-grillage-et-occultation/mur-vegetal,PAGE_LIST
Grillage,category-5078,category-1986,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/cloture-grillage-et-occultation/grillage,PAGE_LIST
"Brise-vue, canisse et brise vent",category-5078,category-409,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/cloture-grillage-et-occultation/brise-vue-canisse-et-brise-vent,PAGE_LIST
Bordure,category-5078,category-411,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/cloture-grillage-et-occultation/bordure,PAGE_LIST
Bac et pot à réserve d'eau,category-5078,category-5169,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/pot-de-fleurs-jardiniere-et-composteur/bac-et-pot-a-reserve-d-eau,PAGE_LIST
Bac à fleurs et jardinière,category-5078,category-5217,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/pot-de-fleurs-jardiniere-et-composteur/bac-a-fleurs-et-jardiniere,PAGE_LIST
Composteur,category-5078,category-375,https://www.centrale-brico.com/jardin/pot-decoration-et-occultation/pot-de-fleurs-jardiniere-et-composteur/composteur,PAGE_LIST
